epoch,train_loss,AP@0.3,AP@0.5,F1,precision,recall,best_conf,all/AP@0.3,all/AP@0.5,all/F1,all/precision,all/recall,all/best_conf,val_loss
1,7.1344753957014495,0.3193201409312953,0.18099997751629104,0.2602739726027397,0.31994818652849744,0.21936056838365897,0.21,0.31447367604533216,0.17445615591954455,0.2586971748774224,0.3773841961852861,0.19680284191829484,0.22,8.519779901977971
2,6.956867431094455,0.3290507482119018,0.1963644357025714,0.28601472134595163,0.35051546391752575,0.24156305506216696,0.23,0.3241673103234088,0.191006603093431,0.2759920195078696,0.36704009433962265,0.2211367673179396,0.24,8.452810757549097
3,6.842322005645677,0.3452329568073678,0.1973819294932936,0.28317535545023703,0.42526690391459077,0.21225577264653642,0.32,0.33971811734682367,0.19080611831711708,0.2759279150256594,0.420516551473263,0.2053285968028419,0.32,8.510808478010462
4,6.804258800470793,0.33201359760017496,0.18496546370520797,0.27827050997782704,0.3702064896755162,0.22291296625222023,0.3,0.3251885055916104,0.18040421804089746,0.27120151161498274,0.3623403623403623,0.216696269982238,0.3,8.566817679303758
5,6.724398751687344,0.3344033257321812,0.1879889481724819,0.2840306423099588,0.4220665499124343,0.21403197158081705,0.3,0.3268906993400642,0.18142439443451364,0.27453769559032715,0.4126870990734141,0.20568383658969805,0.3,8.585867344064916
6,6.688160956495324,0.32674525475023997,0.16114111173512574,0.2731988472622478,0.3891625615763547,0.21047957371225579,0.36,0.3214409446069674,0.15568477944975181,0.26414654066036636,0.38490309418565116,0.20106571936056838,0.36,8.720227353116298
7,6.680712980763293,0.33282993071627986,0.1429762035157574,0.25546605293440733,0.3627450980392157,0.19715808170515098,0.35000000000000003,0.32324611733340414,0.14096579760659886,0.252387448840382,0.35060012634238785,0.19715808170515098,0.33,8.633797564405077
8,6.587967304736033,0.3528219584585273,0.15895308991064377,0.25901038485033595,0.41487279843444225,0.1882770870337478,0.37,0.3487015016290222,0.15263464920302938,0.2511056511056511,0.40717131474103585,0.18152753108348135,0.37,8.575229485829672
9,6.588280135662669,0.3513375599212065,0.17939001911677524,0.26891807379612254,0.45454545454545453,0.19094138543516873,0.41000000000000003,0.34433103011702204,0.17645197288934747,0.26450999048525214,0.40028797696184304,0.1975133214920071,0.35000000000000003,8.584822100105015
10,6.541634308460373,0.35557642822136776,0.21725803060744683,0.30421865715983365,0.45960502692998206,0.22735346358792186,0.37,0.3465813717622996,0.20906254897141896,0.2919865642994242,0.44974131559497416,0.21616341030195382,0.37,8.54759217323141
