epoch,train_loss,AP@0.3,AP@0.5,F1,precision,recall,best_conf,all/AP@0.3,all/AP@0.5,all/F1,all/precision,all/recall,all/best_conf,val_loss
17,6.312398112287456,0.3670482780837212,0.19539253973092394,0.29759036144578316,0.46254681647940077,0.21936056838365897,0.45,0.35885698177827324,0.1881145391572361,0.28979980934223065,0.4402606806661839,0.21598579040852575,0.42,8.762453393733248
18,6.282859977112994,0.3547835338511598,0.20620181251609015,0.2930930930930931,0.45269016697588127,0.216696269982238,0.43,0.34730769456655286,0.20034123990652947,0.2853825612446302,0.4120013409319477,0.2182948490230906,0.38,8.884366167352555
19,6.27070168545255,0.34733688499073784,0.20639452741000325,0.29000577700751007,0.41487603305785126,0.22291296625222023,0.36,0.342251983455419,0.19494153464723485,0.28123935989104526,0.3895001571832757,0.22007104795737123,0.34,8.567354658816724
20,6.243872406859575,0.36250875860859727,0.20048102264039122,0.28103837471783294,0.38544891640866874,0.2211367673179396,0.34,0.35234205283477965,0.19704079549984263,0.2740379157679646,0.37967914438502676,0.2143872113676732,0.34,8.604645570119223
21,6.200993525991631,0.328389929156826,0.17567360406729784,0.27494199535962877,0.3963210702341137,0.21047957371225579,0.47000000000000003,0.31856722181196817,0.17257109018157954,0.2738215772302846,0.3734274317275238,0.21616341030195382,0.41000000000000003,9.063910606059622
22,6.181834007929524,0.34942356414126785,0.1802139616531731,0.260968660968661,0.3640699523052464,0.2033747779751332,0.36,0.3447093513360891,0.17668503754277645,0.25679300291545193,0.3738539898132428,0.1955595026642984,0.37,8.64730007766832
23,6.158021518786063,0.34436208521143585,0.2155838835762209,0.293040293040293,0.46875,0.21314387211367672,0.37,0.3399812180572773,0.2073211249094827,0.2837653478854024,0.4702013974517057,0.20319715808170516,0.38,8.764342886336307
24,6.151778489235395,0.3752986327734222,0.19919346503829305,0.30119794637763836,0.42105263157894735,0.2344582593250444,0.47000000000000003,0.3674585521991721,0.19029054722984037,0.2890028775178281,0.48878544223444775,0.20515097690941386,0.5700000000000001,8.849239626674787
25,6.143051674539444,0.34294813027827414,0.19755836802477905,0.28319697923222154,0.48596112311015116,0.19982238010657194,0.48,0.33889330439224097,0.1878935859280312,0.27345383007500307,0.44426687974430684,0.1975133214920071,0.44,8.731441112274819
26,6.123370705771842,0.37947500390985595,0.20542802638899632,0.30181818181818176,0.4751908396946565,0.2211367673179396,0.46,0.3772948451226035,0.1988847684732502,0.2939523518631643,0.47084148727984343,0.21367673179396093,0.46,8.874441113032347
27,6.099474664079383,0.34043528129536044,0.1481404813165828,0.24871134020618554,0.45305164319248825,0.1714031971580817,0.52,0.3345579119112707,0.15093292524769533,0.24859181374389785,0.42094107672742687,0.1763765541740675,0.46,8.98217700728288
28,6.106127890144487,0.343001969467921,0.1998071922021085,0.2939110070257611,0.43127147766323026,0.22291296625222023,0.41000000000000003,0.3402088402175765,0.190487867154289,0.2846045197740113,0.42184228890439635,0.2147424511545293,0.41000000000000003,8.98255858184598
29,6.071465456686605,0.3636313053714008,0.20846796196595424,0.30000000000000004,0.43434343434343436,0.2291296625222025,0.38,0.35830642178137195,0.2008143161353511,0.28800371617698295,0.4159677960415968,0.2202486678507993,0.37,8.92585344855667
30,6.072302482375581,0.340419700667738,0.2057013070421479,0.2818181818181818,0.3911671924290221,0.2202486678507993,0.33,0.33413222560397,0.19819758652371974,0.2748477536481673,0.38919622518711355,0.2124333925399645,0.33,8.803091732322747
31,5.965536313682233,0.3437366597238256,0.20126291708027927,0.2867215041128085,0.4236111111111111,0.216696269982238,0.45,0.33733307747548974,0.2000196791837496,0.2806582506762849,0.3840222085132634,0.2211367673179396,0.39,8.959831535393464
32,5.908107034842013,0.3406717397103623,0.19779490041748357,0.27880184331797236,0.39672131147540984,0.21492007104795738,0.43,0.33608515900027197,0.19356322573463663,0.2717316906228611,0.37978316326530615,0.21154529307282416,0.41000000000000003,9.002408321867598
33,5.891429471256877,0.3374799022576163,0.20582490568590214,0.288361320208454,0.41430948419301167,0.2211367673179396,0.41000000000000003,0.3323735746074013,0.20046329179994438,0.27784209307710117,0.39893617021276595,0.21314387211367672,0.4,8.90826034207716
