epoch,train_loss,AP@0.3,AP@0.5,F1,precision,recall,best_conf,all/AP@0.3,all/AP@0.5,all/F1,all/precision,all/recall,all/best_conf,val_loss
21,5.1133260556381614,0.37599031210804684,0.23184448434580313,0.3206459054209919,0.45723684210526316,0.2468916518650089,0.61,0.37736758371726753,0.22504849292609957,0.3177530017152658,0.40075716603569495,0.26323268206039074,0.56,9.202906474999502
22,5.090745243388969,0.3668620792192645,0.221599752981101,0.3065015479876161,0.3657635467980296,0.26376554174067496,0.51,0.3668410459856175,0.21252058519584904,0.300210970464135,0.3696103896103896,0.25275310834813497,0.52,9.149430975000909
23,5.062677991415673,0.39452133522306754,0.22627897942961772,0.3081931633206728,0.39609483960948394,0.2522202486678508,0.54,0.39010119680999794,0.21739359449096424,0.2983179235824886,0.4000597550044816,0.23783303730017763,0.55,9.184652450236868
24,5.032751437680794,0.3356802233356038,0.19202670011124612,0.283609576427256,0.4592445328031809,0.20515097690941386,0.66,0.3375721045194214,0.1852182083592085,0.27645788336933047,0.38395958320176826,0.21598579040852575,0.61,9.414736152540707
25,5.011501350611625,0.3482468469046267,0.19836407334915016,0.2844780962682531,0.36376210235131395,0.23357015985790408,0.56,0.34847101430433763,0.19373030210968573,0.2803717388870227,0.3792790063617086,0.22238010657193605,0.58,9.32700453751476
26,4.996487740795354,0.34611844883807724,0.19227402494400073,0.2738359201773836,0.36430678466076694,0.21936056838365897,0.56,0.3464405339902153,0.19186443837386535,0.272344200487913,0.3624557260920897,0.21811722912966253,0.56,9.344344653136341
27,4.952886128622298,0.365441313803181,0.2106351195613869,0.2968832540940306,0.3663624511082138,0.24955595026642985,0.54,0.36653101166412905,0.20140063257826896,0.28371168532273255,0.3451259862560448,0.2408525754884547,0.53,9.462878418306932
28,4.9415163502550286,0.36510888094027266,0.21131762676641763,0.2897449810092241,0.3723849372384937,0.23712255772646537,0.54,0.3628296442715426,0.20213091091528956,0.28583877995642704,0.3695774647887324,0.2330373001776199,0.54,9.357214868491424
29,4.922681576437985,0.3542234974475717,0.21023126118814772,0.2913385826771654,0.39723926380368096,0.23001776198934282,0.53,0.3529058412522434,0.20456844246377218,0.28848102691138383,0.3940326053521993,0.2275310834813499,0.53,9.07075876716181
30,4.8911004950416075,0.3643078534871127,0.2208568870208358,0.296979006656426,0.35066505441354295,0.25754884547069273,0.51,0.36306418094433635,0.21511722694903654,0.29274501484938475,0.36334913112164297,0.24511545293072823,0.53,9.346877015228813
31,4.6993024362564215,0.3650910247224359,0.2008070872711708,0.2744868035190616,0.40414507772020725,0.20781527531083482,0.6,0.36414393338982354,0.19641029855244488,0.2729698004481912,0.34188719593691524,0.22717584369449378,0.52,9.39143272156411
32,4.6331551559637525,0.3655350900772938,0.20279845510080213,0.27757125154894674,0.45901639344262296,0.1989342806394316,0.63,0.36702662711595146,0.19833953968632695,0.27707185426740133,0.3775666564511186,0.21882770870337478,0.55,9.382010358445187
33,4.614598302750299,0.356997566134,0.19546701601363747,0.2736842105263158,0.4006849315068493,0.20781527531083482,0.6,0.35620804446560866,0.1881612756553558,0.2698362387744321,0.3329856584093872,0.22682060390763767,0.51,9.444319917800579
34,4.611438859354545,0.36428310155931454,0.2013844566737612,0.28092485549132945,0.402317880794702,0.21580817051509768,0.58,0.36262848261704894,0.1967919366757154,0.27878662814692523,0.3325947808961103,0.23996447602131438,0.48,9.390236570480022
35,4.601072210628406,0.36704740829085175,0.20160034625404424,0.27792553191489366,0.5529100529100529,0.18561278863232683,0.7000000000000001,0.3643403118829319,0.19850873630286975,0.27537572254335263,0.39437086092715234,0.21154529307282416,0.59,9.468469080350078
36,4.58376592305987,0.36594349419139177,0.19786720005790556,0.2746386333771354,0.5277777777777778,0.18561278863232683,0.68,0.36298039600018994,0.19303964318031835,0.27575383925568886,0.37374658158614404,0.21847246891651864,0.55,9.395363001113243
37,4.58542147344543,0.36287678986959715,0.19109091702365477,0.27306273062730624,0.3359273670557717,0.23001776198934282,0.51,0.36333037659857564,0.18794914276844582,0.27461858529819694,0.3438418380977825,0.2285968028419183,0.52,9.479584908654504
