epoch,train_loss,AP@0.3,AP@0.5,F1,precision,recall,best_conf,all/AP@0.3,all/AP@0.5,all/F1,all/precision,all/recall,all/best_conf,val_loss
1,6.406229898359996,0.38907671654320675,0.22547690017609412,0.29022403258655805,0.34009546539379476,0.2531083481349911,0.51,0.3878713740600168,0.22349344480016284,0.2896833503575077,0.3408653846153846,0.25186500888099467,0.51,8.691350585179972
2,6.292858399636614,0.37737568097940727,0.20872617340574806,0.28919667590027703,0.38438880706921946,0.23179396092362345,0.5,0.3729305813084225,0.20614771322825468,0.2881543921916593,0.38363851151801537,0.23072824156305508,0.5,8.67015374467728
3,6.221346215901757,0.37633462785817046,0.23905972473062095,0.3258250392875851,0.39719029374201786,0.2761989342806394,0.44,0.37041094500694016,0.2313803740217777,0.3119747899159664,0.38174807197943444,0.26376554174067496,0.44,8.565296700660218
4,6.1354662885986615,0.3721938772898853,0.22420265140045276,0.3202216066481994,0.4256259204712813,0.2566607460035524,0.49,0.36965728908054707,0.22350260415121093,0.3121349772874757,0.3990597345132743,0.2563055062166963,0.48,8.875555185561485
5,6.1077694532383555,0.3742783808507793,0.22594680460733763,0.31196581196581197,0.3914209115281501,0.25932504440497334,0.48,0.3688020624081594,0.22268904715746812,0.3059477963200684,0.38461538461538464,0.2539964476021314,0.48,8.821474350936024
6,6.035493498768854,0.3601368607330488,0.20956517438062047,0.312157721796276,0.40714285714285714,0.2531083481349911,0.55,0.35532947094738443,0.2031077731791106,0.3022747156605424,0.39328400682982356,0.24547069271758437,0.55,8.880646029262678
7,6.014287284007889,0.3543826124413594,0.20147689628126447,0.29234567901234565,0.3292547274749722,0.26287744227353466,0.46,0.3518255344079261,0.19988253983950263,0.287036085123882,0.34073712472540885,0.24795737122557726,0.47000000000000003,8.655195175333226
8,5.9574986831603125,0.3573693772534354,0.19913570289021643,0.2966915688367129,0.3716577540106952,0.2468916518650089,0.48,0.35490642845097137,0.19636068409118015,0.29429824561403506,0.3845272206303725,0.23836589698046182,0.49,8.87591899033134
9,5.926295812978643,0.3519774435794614,0.1989517464047171,0.2826204656199242,0.361997226074896,0.23179396092362345,0.53,0.3509191963535849,0.19724078163823414,0.28261811876896403,0.3624235686492496,0.23161634103019538,0.53,9.029712852856791
10,5.888293560993867,0.3894796054506954,0.22203811033506216,0.32265073329712113,0.4153846153846154,0.26376554174067496,0.49,0.3886007611858634,0.21497357627365937,0.30813124108416545,0.40310077519379844,0.24937833037300178,0.49,8.844670743806988
11,5.857775915790055,0.36691814336863837,0.20570168541839154,0.2941498086386003,0.38264580369843526,0.238898756660746,0.49,0.3613504497666215,0.19692134249557758,0.2856467249940884,0.42715700141442714,0.21456483126110124,0.52,8.754346783279527
12,5.826996466495864,0.3572342321240255,0.21391752315478457,0.3164484917472965,0.4405705229793978,0.2468916518650089,0.55,0.3558868561610096,0.2092103629502313,0.3076060130132376,0.4174786845310597,0.24351687388987567,0.54,9.048558960569666
13,5.784110181972082,0.3722952303937067,0.21038857554434132,0.2976190476190476,0.3808864265927978,0.24422735346358793,0.52,0.3697726078970466,0.20326808938652532,0.29120662460567825,0.32720425343376164,0.26234458259325044,0.47000000000000003,8.942809476920054
14,5.767590472564038,0.402394082325584,0.22903886110693727,0.31503050471436495,0.4194977843426883,0.2522202486678508,0.53,0.3991119183784047,0.2244715244950794,0.3098719256488722,0.4281240212965863,0.2428063943161634,0.54,8.801755999842435
15,5.741239152973088,0.3595921592047266,0.19886636670758623,0.28359788359788357,0.3507853403141361,0.23801065719360567,0.46,0.35184247450677003,0.1896329271517395,0.2733234609689021,0.3378661087866109,0.2294849023090586,0.46,8.761934337886514
16,5.718766032234235,0.4014764456022518,0.19326838757868697,0.2945558739255014,0.41518578352180935,0.22824156305506216,0.5700000000000001,0.39567357124683034,0.18905750982020872,0.2851328191945159,0.3591473286562331,0.2364120781527531,0.51,8.844299132096852
17,5.670723856744125,0.3635834013633814,0.20000729507431095,0.3022774327122153,0.36228287841191065,0.25932504440497334,0.48,0.35976167478052956,0.19493203503516685,0.29680998613037446,0.37162703713598716,0.24706927175843693,0.5,8.833288514022286
18,5.670015650257434,0.37810331101310557,0.2169083865069915,0.3050847457627119,0.4192546583850932,0.23978685612788633,0.53,0.3730256467567338,0.21182713303308898,0.29528193325661684,0.419281045751634,0.22788632326820604,0.54,8.750805492942215
19,5.642799143680869,0.37434141457639514,0.2289910261361714,0.32,0.4607679465776294,0.24511545293072823,0.6,0.36580564741209753,0.2197018144226388,0.31382397903472375,0.407312925170068,0.25523978685612786,0.55,9.066871093520035
20,5.615587017654727,0.3460982378144746,0.19613819353752807,0.3162684869169511,0.439873417721519,0.2468916518650089,0.56,0.34559892696917477,0.19509876264937576,0.3125577100646353,0.44627554383651946,0.2404973357015986,0.5700000000000001,9.04889502592966
21,5.608593855282622,0.3295202492189477,0.17246607121312446,0.2886920270974466,0.3493064312736444,0.24600355239786856,0.49,0.3284000737701279,0.16239143145697432,0.2809454696247149,0.3374003984063745,0.24067495559502664,0.49,9.137728390118754
22,5.576840866555075,0.36592594462023476,0.22419429754724385,0.32475884244372993,0.40945945945945944,0.2690941385435169,0.51,0.3621538001424446,0.2216220372541068,0.3185452952130573,0.41554729922835093,0.25825932504440496,0.52,8.871127414365187
23,5.556966888532472,0.37245129475199024,0.21906479290732,0.3251948051948052,0.39173967459324155,0.27797513321492007,0.49,0.3676107845598218,0.21563367955748858,0.3199916614550761,0.3872351160443996,0.27264653641207814,0.49,8.977147224101614
24,5.542618439061794,0.3816536446677624,0.20499685277219123,0.3031301482701812,0.3971223021582734,0.24511545293072823,0.5,0.38075901332862183,0.20038078858185238,0.29602969294792486,0.4035571910456915,0.23374777975133215,0.52,8.830540618152483
25,5.546944685391824,0.36581145508285917,0.22008214451066715,0.3086854460093897,0.45501730103806226,0.23357015985790408,0.58,0.3639069026682133,0.21822064427250723,0.30457369868595296,0.3570575591115357,0.2655417406749556,0.47000000000000003,8.964834328238846
26,5.526157973414245,0.3516636660338029,0.20033224666547494,0.30665920537213204,0.4145234493192133,0.2433392539964476,0.59,0.3437573722584287,0.19171083329811942,0.29967572402996756,0.4044672502263809,0.23801065719360567,0.59,9.2517535838675
27,5.504646122381263,0.3527667237220219,0.1796882182671004,0.29378531073446323,0.34835566382460414,0.2539964476021314,0.47000000000000003,0.3474352808726867,0.1718933020329313,0.28681863230921706,0.32443946188340805,0.2570159857904085,0.45,9.001119934920723
28,5.476379273672312,0.3793947726064564,0.21954529874566972,0.3313860860329262,0.41215323645970936,0.27708703374777977,0.48,0.3724193887779691,0.2098654336274187,0.3183297788752946,0.43244891735285146,0.25186500888099467,0.52,8.988373807136048
29,5.459953135299029,0.3672124907046192,0.21519546535794404,0.3086053412462908,0.46511627906976744,0.23090586145648312,0.62,0.36540612863306643,0.20893172042181019,0.30314318975552973,0.43986486486486487,0.23126110124333926,0.6,9.128478068831965
30,5.455306083236978,0.36994184207734415,0.1948035656942592,0.2938230383973289,0.39344262295081966,0.2344582593250444,0.49,0.3635242853387054,0.185924504887855,0.28923692102632453,0.38600652238363475,0.23126110124333926,0.49,8.843756138010228
31,5.2830115050214665,0.36643620368073127,0.21789770358529537,0.31027027027027027,0.39640883977900554,0.25488454706927177,0.5,0.3644221896437423,0.2128668029333344,0.3068806331061772,0.40253748558246827,0.24795737122557726,0.52,9.031719961910383
32,5.258088082115146,0.375402178098205,0.22143919080770377,0.31207289293849655,0.43492063492063493,0.2433392539964476,0.55,0.37167892873677105,0.21571352891566417,0.3055645596974608,0.3900689655172414,0.25115452930728244,0.49,8.945943154341785
33,5.234658064721659,0.37940940871950063,0.23026350349977348,0.3185227928447778,0.4546952224052718,0.24511545293072823,0.56,0.3777222143213464,0.221576041093044,0.3081302664541107,0.429251269035533,0.24031971580817052,0.55,8.95479873900718
