epoch,train_loss,AP@0.3,AP@0.5,F1,precision,recall,best_conf,all/AP@0.3,all/AP@0.5,all/F1,all/precision,all/recall,all/best_conf,val_loss
11,5.623453964339176,0.39152887191728036,0.20356906497670232,0.31556503198294245,0.39466666666666667,0.26287744227353466,0.51,0.38403628876238677,0.19993440126638568,0.3108165882855921,0.3902308105206656,0.25825932504440496,0.51,8.844853534766123
12,5.58334611932492,0.38037261115193677,0.2299028423918802,0.308868501529052,0.3624401913875598,0.2690941385435169,0.47000000000000003,0.37982630695879677,0.2263804565082387,0.3011346212818154,0.3546833614254756,0.2616341030195382,0.47000000000000003,8.976564841912992
13,5.550038117762435,0.3750879665871059,0.2000780221843972,0.31866952789699576,0.4024390243902439,0.26376554174067496,0.53,0.367463842305891,0.19468192722460678,0.30956088445966984,0.3724706470147389,0.26483126110124333,0.51,9.062868662759767
14,5.5374269771031575,0.39289732187318205,0.24325505459965796,0.3390374331550802,0.4260752688172043,0.28152753108348133,0.48,0.38746937491329475,0.23586836250550325,0.3290515949475487,0.4140625,0.2730017761989343,0.48,8.82774106999661
15,5.48969692367337,0.3804505181393204,0.2049539098299379,0.3130059363194819,0.3988995873452545,0.25754884547069273,0.56,0.3731088286976224,0.19425211533553566,0.30444627418690823,0.3619676945668135,0.2626998223801066,0.53,9.048845872811391
16,5.475866990036696,0.3746842698438484,0.22831579900709387,0.31790963527490473,0.41068917018284107,0.25932504440497334,0.49,0.3708220857296993,0.2202999285064634,0.30963399242742956,0.37957710159876223,0.26145648312611014,0.47000000000000003,8.82212031479423
17,5.436059980114303,0.368541664158011,0.21027002683267026,0.3223787167449139,0.3906447534766119,0.2744227353463588,0.52,0.36755095141525174,0.21019469376853017,0.3174636174636174,0.3827067669172932,0.27122557726465363,0.51,9.132965585018725
18,5.4102609203620915,0.3537947301242933,0.20832916716315994,0.2935779816513761,0.41423948220064727,0.22735346358792186,0.53,0.3475515048404602,0.20210310641325932,0.29352916134525325,0.36617100371747213,0.24493783303730018,0.49,8.831500465988267
19,5.38969299686588,0.3807543379292687,0.21841586420659068,0.30914826498422715,0.3788659793814433,0.261101243339254,0.49,0.3774540909955616,0.21286032927484855,0.3050295255548768,0.3573473282442748,0.2660746003552398,0.47000000000000003,8.969262728454373
20,5.363458427001601,0.37974406034916197,0.22298423265565692,0.311088295687885,0.3686131386861314,0.2690941385435169,0.47000000000000003,0.3745083339175889,0.21671542360552964,0.30350358801181937,0.37389495579823195,0.25541740674955593,0.48,8.944732958543385
21,5.329202655659944,0.3342164494448937,0.19133143944418257,0.30347734457323494,0.37305699481865284,0.2557726465364121,0.51,0.3275482259883235,0.18600214492015552,0.29830508474576267,0.35371498172959803,0.2579040852575488,0.49,9.186057205741287
