epoch,train_loss,AP@0.3,AP@0.5,AP@0.75,AP@0.5:0.95,mAR,F1,precision,recall,best_conf,all/AP@0.3,all/AP@0.5,all/AP@0.75,all/AP@0.5:0.95,all/mAR,all/F1,all/precision,all/recall,all/best_conf,val_loss
23,6.42551394709095,0.30735757876771674,0.1448127468463934,0.0015194708408146256,0.03345972836157236,0.2060390763765542,0.2400489895897122,0.3865877712031558,0.17406749555950266,0.49,0.30479521702694534,0.1422950815383196,0.0014337234395883816,0.032897097862051736,0.2052930728241563,0.23593898951382272,0.3584359160028964,0.17584369449378331,0.47000000000000003,8.889374745675557
24,6.3822335159093,0.3264399187233584,0.16723681610102015,0.00407094277591317,0.04242918296394237,0.2060390763765542,0.2471395881006865,0.34726688102893893,0.19182948490230906,0.44,0.32541709938158586,0.16549972168620586,0.003885705639691005,0.041578403660311326,0.20486678507992892,0.24665981500513873,0.34537895746722097,0.19182948490230906,0.44,8.759325716889348
25,6.363319612654958,0.3188547263453814,0.18399881489538455,0.004945383577538319,0.04472499401799288,0.20230905861456489,0.27014492753623187,0.38898163606010017,0.2069271758436945,0.42,0.3178994544840735,0.17974010774335858,0.004739184848894235,0.043645700743382275,0.20127886323268213,0.2655563266250289,0.3806366047745358,0.20390763765541742,0.42,8.78928404633571
26,6.344812769606118,0.320773237204749,0.13991253690596375,0.0021339518824094283,0.03293829418339332,0.18294849023090584,0.23741454319453079,0.39544513457556935,0.16962699822380106,0.49,0.32115017170180726,0.1372596830115969,0.0020990868059643213,0.032166046618715104,0.18188277087033747,0.23593287265547874,0.38641875505254647,0.16980461811722913,0.49,8.820349877935108
27,6.31243639641262,0.3077247533460678,0.17363585873461557,0.0031845631917581906,0.03966245816230763,0.18818827708703378,0.2549476135040745,0.36993243243243246,0.19449378330373002,0.4,0.3052394430919032,0.169779194465635,0.00300109613929213,0.03855174420240855,0.1877264653641208,0.2536966624419096,0.3129233976029182,0.2133214920071048,0.38,8.818319392670112
28,6.28864946072751,0.31339467542676624,0.15964888593043378,0.0028858695324139416,0.03762846589039291,0.2031971580817052,0.2486486486486486,0.31767955801104975,0.20426287744227353,0.4,0.3119427280346852,0.1549244029212036,0.002768885296405829,0.036244740014755764,0.20257548845470694,0.24570873367159665,0.31323974676575833,0.20213143872113676,0.4,8.797446549891578
29,6.318100060611115,0.3159194974994796,0.16745888592168226,0.004132338429483017,0.042524236814473745,0.19902309058614565,0.25814091178211956,0.3872113676731794,0.1936056838365897,0.42,0.3149921691718435,0.1634915439355081,0.003488534382142313,0.04181936517793747,0.19964476021314387,0.2528382213812677,0.37827317763623497,0.18987566607460035,0.42,8.782642225600899
30,6.291882719185756,0.2909212627553009,0.13341408449024925,0.0018847489005799436,0.0309264258390372,0.1893428063943162,0.23175416133162616,0.4151376146788991,0.16074600355239788,0.51,0.2918037963329294,0.13200234528199348,0.0017886048449051064,0.030490881100823132,0.18882770870337479,0.22922782386726234,0.4072562358276644,0.15950266429840143,0.51,8.793614034330867
31,6.127564329037326,0.3107435669624686,0.17327852637981223,0.00587664531232115,0.04223883128284241,0.20479573712255777,0.26272784412319294,0.44946236559139785,0.18561278863232683,0.45,0.30940544260065644,0.17048041753182733,0.005612052068353227,0.04104921591501877,0.20383658969804622,0.26045698589087274,0.4384195039932745,0.1852575488454707,0.45,8.72792958789778
32,6.097696820902978,0.3156530948512527,0.18454270204408046,0.005815877695616464,0.045779228151272014,0.21403197158081708,0.2732919254658385,0.45454545454545453,0.19538188277087035,0.43,0.3165227520081009,0.1802974737884017,0.005284110672368991,0.044451180386179,0.21348134991119005,0.2699431958508274,0.4428687196110211,0.1941385435168739,0.43,8.722856829052073
33,6.075012730058576,0.30500894454156635,0.17613460580549514,0.005501001237326691,0.044232796722229226,0.21074600355239786,0.2685243825205827,0.46799116997792495,0.1882770870337478,0.48,0.30510120752255576,0.17244003496561988,0.005160653166025968,0.04282576602722207,0.2099644760213144,0.2643316114400907,0.45470307758994366,0.1863232682060391,0.48,8.759480273109558
34,6.046967537466835,0.30837354394546557,0.1775078446454988,0.004254970505113264,0.043537771629409014,0.2024866785079929,0.27123107307439104,0.5241730279898219,0.18294849023090587,0.55,0.30822340686900446,0.17488671553859156,0.004098736425848999,0.04243126759559058,0.20197158081705152,0.2676221498371335,0.502200488997555,0.18241563055062168,0.54,8.785530107271184
35,6.02069063428793,0.2939609907772686,0.1716283259642116,0.003906079969219957,0.04155279004762959,0.20390763765541742,0.2621045836023241,0.4799054373522459,0.1802841918294849,0.51,0.293260333931251,0.16868779026944605,0.0036317491273670168,0.040048755663010104,0.20321492007104797,0.2598171752285309,0.47215722976134766,0.1792184724689165,0.51,8.763477060341708
36,6.006615648131728,0.29926637621913926,0.17189498350247803,0.00598942348256342,0.042843509028978856,0.21065719360568386,0.26534653465346536,0.5167095115681234,0.17850799289520428,0.51,0.29867186516049016,0.1684245432416736,0.005589742003649581,0.04180310836390025,0.20985790408525756,0.2609381158849034,0.5012619888944977,0.1763765541740675,0.51,8.733838782640799
37,6.012554303264776,0.29768007965294196,0.16588057252230953,0.005411680355439003,0.04169397125433692,0.20381882770870335,0.25683407501589317,0.4519015659955257,0.17939609236234458,0.46,0.29732332900292585,0.16355832601435577,0.004933506335125563,0.04066333081817073,0.20312611012433393,0.25536930330015717,0.4860418743768694,0.17317939609236235,0.52,8.783033480229216
38,6.013490106363147,0.30040285895748764,0.1740265926525865,0.006072551848777708,0.042582613584868464,0.20612788632326823,0.2668881506090809,0.35441176470588237,0.21403197158081705,0.34,0.3011934353816839,0.1708958667141721,0.005268241258891269,0.04140526091614768,0.2051687388987567,0.2636343563700596,0.3483080513418903,0.21207815275310835,0.34,8.755728838498808
