epoch,train_loss,AP@0.3,AP@0.5,AP@0.75,AP@0.5:0.95,mAR,F1,precision,recall,best_conf,all/AP@0.3,all/AP@0.5,all/AP@0.75,all/AP@0.5:0.95,all/mAR,all/F1,all/precision,all/recall,all/best_conf,val_loss
11,6.449171244864749,0.3257404729584381,0.1713208789635193,0.0034559143093804943,0.04050439542504015,0.19795737122557727,0.2641070389761489,0.3827993254637437,0.20159857904085257,0.47000000000000003,0.32460331950477905,0.1692629461547586,0.003396554902149784,0.04002073222847856,0.1975666074600355,0.26222636236609226,0.38066260987153483,0.2,0.47000000000000003,8.721490556774512
12,6.421889104415803,0.33218984454982947,0.17286659321364373,0.006257372737104037,0.04376411159547852,0.1938721136767318,0.2524377031419285,0.3236111111111111,0.2069271758436945,0.42,0.3303021447250334,0.17054654394119637,0.0064316337197043135,0.0431903453135011,0.19349911190053287,0.25065104166666663,0.3220858895705521,0.20515097690941386,0.42,8.704371592926513
13,6.375710337763369,0.3346644622346877,0.20431469896793628,0.006716803470432466,0.054976282911497906,0.20550621669626995,0.28250000000000003,0.4767932489451477,0.20071047957371227,0.52,0.33254757486240166,0.2004729917196801,0.006595184423333653,0.053875993401861076,0.20467140319715807,0.2790231684408266,0.47303609341825903,0.19786856127886324,0.52,8.730932920906515
14,6.327742241468089,0.3154858778905011,0.18351102110297296,0.007057737739767033,0.047047811805980846,0.20097690941385435,0.26775067750677506,0.3435326842837274,0.21936056838365897,0.46,0.3136878337843139,0.18162607629678115,0.0067946649970189715,0.04630392726314893,0.19992895204262878,0.26511779394202584,0.3409662105557107,0.21687388987566608,0.46,8.69420353176327
15,6.298366505585836,0.29629204948815563,0.16171328922576472,0.00536595473133437,0.0441962384393326,0.18854351687388987,0.23650385604113108,0.22847682119205298,0.24511545293072823,0.22,0.2953795294010041,0.1603510648308545,0.005482213435812873,0.04376972656651269,0.18767317939609235,0.23538487913595063,0.22746852220013253,0.24387211367673178,0.22,8.678827451770301
16,6.255447636669358,0.2870171321235162,0.1605882151813964,0.0035540772835482163,0.038279770852924,0.17761989342806392,0.24022609514837492,0.25576730190571717,0.22646536412078153,0.41000000000000003,0.28539119044734845,0.15848908437185738,0.0034076772396611516,0.03768176294034331,0.1778152753108348,0.23950174577710673,0.25548620897926316,0.22539964476021315,0.41000000000000003,8.92568786953101
17,6.233328186218926,0.34344238258319776,0.17384713477536862,0.005534399449765094,0.04383963785067711,0.20648312611012437,0.2556053811659193,0.3465045592705167,0.2024866785079929,0.44,0.341091653967169,0.17146315250118277,0.005383186231909246,0.043476623843779684,0.20626998223801066,0.2533378211601032,0.3438927809929942,0.2005328596802842,0.44,8.703195160277994
18,6.223015898899035,0.279774265645931,0.1456289697053941,0.0037217776717430786,0.03653053410001917,0.18960923623445827,0.2409532215357458,0.2394736842105263,0.2424511545293073,0.22,0.2788865497733828,0.14375127301645169,0.003660640090386128,0.03558810002794713,0.18873889875666072,0.23903257127725308,0.23758554132303913,0.2404973357015986,0.22,8.80292417651595
19,6.182445604963113,0.3112726351335416,0.1583402521637569,0.0018891690956395074,0.03780775397039981,0.18108348134991117,0.24,0.4209354120267261,0.16785079928952043,0.49,0.30924622059485546,0.1555070114432956,0.0019413793459727765,0.036914588991666455,0.18078152753108348,0.23708755390632835,0.2722874913614375,0.20994671403197157,0.41000000000000003,8.856691180071653
20,6.143122189021036,0.31172333284157044,0.1560558258762857,0.005366149208437151,0.03948113322980384,0.19991119005328598,0.22971048884670148,0.24668705402650357,0.21492007104795738,0.39,0.31059895161941364,0.15473738144005894,0.005210051942917145,0.039206107166770664,0.19859680284191827,0.22861482958321466,0.24556394044462573,0.21385435168738898,0.39,8.839910829893014
21,6.116059997408127,0.3070955095004455,0.15512826159908535,0.0043171626201825184,0.03717889261717684,0.19564831261101243,0.24210526315789474,0.2971576227390181,0.20426287744227353,0.4,0.3055682202284421,0.1540096854710756,0.004195050090832892,0.03659215249424029,0.19463587921847247,0.24103480912819433,0.2954369682907966,0.20355239786856127,0.4,8.832230214750789
22,6.091468536687753,0.2958009079337906,0.1609828593064027,0.0020652670190717958,0.0401927547320147,0.17948490230905864,0.2448405253283302,0.25944333996023855,0.23179396092362345,0.39,0.2950313853268956,0.1592049689560073,0.0021873642169528236,0.039448940120162854,0.17868561278863232,0.2431468268869696,0.2578653922739944,0.23001776198934282,0.39,8.900030282632072
23,6.056094978595795,0.28954884219464394,0.15527764904906222,0.0038928062977854785,0.03930621072922459,0.1847246891651865,0.24124513618677046,0.26666666666666666,0.2202486678507993,0.38,0.288563971212217,0.15390741327896104,0.004267790114263834,0.03896252754866449,0.18380106571936056,0.2395222129086337,0.2920286152273889,0.2030195381882771,0.4,8.904061535111964
24,6.049665878332096,0.3111106898393543,0.16701085829701265,0.005359570283339327,0.043805328201698496,0.20595026642984013,0.2465346534653465,0.2785234899328859,0.2211367673179396,0.38,0.3099696568862364,0.16447698221211776,0.005162892811690787,0.04284907853436913,0.20481349911190053,0.24506800637176812,0.3951007506914263,0.17761989342806395,0.45,8.727388123635924
25,6.0097738925559865,0.3259990988654975,0.16147787379293657,0.003905687117599449,0.03880440612558382,0.19849023090586143,0.2394366197183099,0.4288990825688073,0.1660746003552398,0.55,0.3239584520058747,0.1601828761790031,0.003511041532711937,0.03824911909045523,0.19767317939609236,0.23822781745551383,0.37400228050171036,0.1747779751332149,0.51,8.790638555218441
26,6.021947920304549,0.2996027215811045,0.1669885168311383,0.004938769748519087,0.041366611046399424,0.1914742451154529,0.24626865671641793,0.4107883817427386,0.17584369449378331,0.48,0.2985029838424232,0.16510945532093518,0.004880439697245059,0.04053358338427731,0.18978685612788632,0.24458820602139836,0.40822259136212624,0.17460035523978687,0.48,8.937340028332564
27,5.9882561348025565,0.308194989932199,0.1775418112110086,0.005685531916029097,0.04645885474531915,0.2092362344582593,0.25223689816787387,0.24242424242424243,0.26287744227353466,0.24,0.30760795429798216,0.17566219709917574,0.005288611895743315,0.045509777419374106,0.2074422735346359,0.25036241152895033,0.24077415122191242,0.26074600355239785,0.24,8.847593875803701
